time;V(IN_CODEC_BUF);V(IN_JACK_BUF);
0,00342822;1,0635;2,17943;
0,00343822;1,04194;1,89257;
0,00344822;1,01982;1,59825;
0,00345822;0,997219;1,29761;
0,00346822;0,974236;0,991855;
0,00347822;0,950957;0,682184;
0,00348822;0,927475;0,369821;
0,00349822;0,903882;0,0559987;
0,00350822;0,88027;-0,258045;
0,00351822;0,856735;-0,57107;
0,00352822;0,833367;-0,881841;
0,00353822;0,81026;-1,18913;
0,00354822;0,787505;-1,49173;
0,00355822;0,765191;-1,78844;
0,00356822;0,743406;-2,07809;
0,00357822;0,722237;-2,35955;
0,00358822;0,701767;-2,63168;
0,00359822;0,682077;-2,89344;
0,00360822;0,663244;-3,14377;
0,00361822;0,645343;-3,3817;
0,00362822;0,628445;-3,60628;
0,00363822;0,612616;-3,81663;
0,00364822;0,597919;-4,01192;
0,00365822;0,584411;-4,19137;
0,00366822;0,572146;-4,35428;
0,00367822;0,561172;-4,50001;
0,00368822;0,551534;-4,62798;
0,00369822;0,543268;-4,73768;
0,00370822;0,536407;-4,82869;
0,00371822;0,530978;-4,90064;
0,00372822;0,527004;-4,95324;
0,00373822;0,524499;-4,9863;
0,00374822;0,523473;-4,99969;
0,00375822;0,523931;-4,99334;
0,00376822;0,525871;-4,96728;
0,00377822;0,529284;-4,92162;
0,00378822;0,534158;-4,85654;
0,00379822;0,540474;-4,77229;
0,00380822;0,548206;-4,66921;
0,00381822;0,557323;-4,54769;
0,00382822;0,567791;-4,40824;
0,00383822;0,579567;-4,25138;
0,00384822;0,592605;-4,07775;
0,00385822;0,606854;-3,88802;
0,00386822;0,622257;-3,68295;
0,00387822;0,638754;-3,46334;
0,00388822;0,656279;-3,23007;
0,00389822;0,674764;-2,98405;
0,00390822;0,694135;-2,72625;
0,00391822;0,714316;-2,45769;
0,00392822;0,735228;-2,17943;
0,00393822;0,756787;-1,89257;
0,00394822;0,778909;-1,59825;
0,00395822;0,801506;-1,29761;
0,00396822;0,824489;-0,991855;
0,00397822;0,847768;-0,682184;
0,00398822;0,87125;-0,369821;
0,00399822;0,894844;-0,0559987;
0,00400822;0,918455;0,258045;
0,00401822;0,941991;0,57107;
0,00402822;0,965359;0,881841;
0,00403822;0,988466;1,18913;
0,00404822;1,01122;1,49173;
0,00405822;1,03354;1,78844;
0,00406822;1,05532;2,07809;
0,00407822;1,07649;2,35955;
0,00408822;1,09696;2,63168;
0,00409822;1,11665;2,89344;
0,00410822;1,13548;3,14377;
0,00411822;1,15338;3,3817;
0,00412822;1,17028;3,60628;
0,00413822;1,18611;3,81663;
0,00414822;1,20081;4,01192;
0,00415822;1,21432;4,19137;
0,00416822;1,22658;4,35428;
0,00417822;1,23756;4,50001;
0,00418822;1,24719;4,62798;
0,00419822;1,25546;4,73768;
0,00420822;1,26232;4,82869;
0,00421822;1,26775;4,90064;
0,00422822;1,27172;4,95324;
0,00423822;1,27423;4,9863;
0,00424822;1,27526;4,99969;
0,00425822;1,2748;4,99334;
0,00426822;1,27286;4,96728;
0,00427822;1,26945;4,92162;
0,00428822;1,26457;4,85654;
0,00429822;1,25826;4,77229;
0,00430822;1,25052;4,66921;
0,00431822;1,24141;4,54769;
0,00432822;1,23094;4,40824;
0,00433822;1,21916;4,25138;
0,00434822;1,20613;4,07775;
0,00435822;1,19188;3,88802;
0,00436822;1,17647;3,68295;
0,00437822;1,15998;3,46334;
0,00438822;1,14245;3,23007;
0,00439822;1,12397;2,98405;
0,00440822;1,1046;2,72625;
0,00441822;1,08442;2,45769;
0,00442822;1,0635;2,17943;
0,00443822;1,04195;1,89257;
0,00444822;1,01982;1,59825;
0,00445822;0,997226;1,29761;
0,00446822;0,974243;0,991855;
0,00447822;0,950964;0,682184;
0,00448822;0,927482;0,369821;
0,00449822;0,903889;0,0559987;
0,00450822;0,880278;-0,258045;
0,00451822;0,856742;-0,57107;
0,00452822;0,833374;-0,881841;
0,00453822;0,810267;-1,18913;
0,00454822;0,787512;-1,49173;
0,00455822;0,765198;-1,78844;
0,00456822;0,743413;-2,07809;
0,00457822;0,722244;-2,35955;
0,00458822;0,701774;-2,63168;
0,00459822;0,682084;-2,89344;
0,00460822;0,663251;-3,14377;
0,00461822;0,645351;-3,3817;
0,00462822;0,628452;-3,60628;
0,00463822;0,612623;-3,81663;
0,00464822;0,597926;-4,01192;
0,00465822;0,584418;-4,19137;
0,00466822;0,572153;-4,35428;
0,00467822;0,561179;-4,50001;
0,00468822;0,551541;-4,62798;
0,00469822;0,543275;-4,73768;
0,00470822;0,536414;-4,82869;
0,00471822;0,530985;-4,90064;
0,00472822;0,527011;-4,95324;
0,00473822;0,524506;-4,9863;
0,00474822;0,52348;-4,99969;
0,00475822;0,523938;-4,99334;
0,00476822;0,525878;-4,96728;
0,00477822;0,529291;-4,92162;
0,00478822;0,534166;-4,85654;
0,00479822;0,540481;-4,77229;
0,00480822;0,548213;-4,66921;
0,00481822;0,55733;-4,54769;
0,00482822;0,567798;-4,40824;
0,00483822;0,579574;-4,25138;
0,00484822;0,592612;-4,07775;
0,00485822;0,606861;-3,88802;
0,00486822;0,622264;-3,68295;
0,00487822;0,638761;-3,46334;
0,00488822;0,656286;-3,23007;
0,00489822;0,674771;-2,98405;
0,00490822;0,694142;-2,72625;
0,00491822;0,714323;-2,45769;
0,00492822;0,735235;-2,17943;
0,00493822;0,756794;-1,89257;
0,00494822;0,778916;-1,59825;
0,00495822;0,801513;-1,29761;
0,00496822;0,824496;-0,991855;
0,00497822;0,847775;-0,682184;
0,00498822;0,871257;-0,369821;
0,00499822;0,894851;-0,0559987;
0,00500822;0,918462;0,258045;
0,00501822;0,941998;0,57107;
0,00502822;0,965366;0,881841;
0,00503822;0,988473;1,18913;
0,00504822;1,01123;1,49173;
0,00505822;1,03354;1,78844;
0,00506822;1,05533;2,07809;
0,00507822;1,0765;2,35955;
0,00508822;1,09697;2,63168;
0,00509822;1,11666;2,89344;
0,00510822;1,13549;3,14377;
0,00511822;1,15339;3,3817;
0,00512822;1,17029;3,60628;
0,00513822;1,18612;3,81663;
0,00514822;1,20082;4,01192;
0,00515822;1,21432;4,19137;
0,00516822;1,22659;4,35428;
0,00517822;1,23756;4,50001;
0,00518822;1,2472;4,62798;
0,00519822;1,25547;4,73768;
0,00520822;1,26233;4,82869;
0,00521822;1,26776;4,90064;
0,00522822;1,27173;4,95324;
0,00523822;1,27424;4,9863;
0,00524822;1,27526;4,99969;
0,00525822;1,2748;4,99334;
0,00526822;1,27287;4,96728;
0,00527822;1,26945;4,92162;
0,00528822;1,26458;4,85654;
0,00529822;1,25826;4,77229;
0,00530822;1,25053;4,66921;
0,00531822;1,24141;4,54769;
0,00532822;1,23095;4,40824;
0,00533822;1,21917;4,25138;
0,00534822;1,20613;4,07775;
0,00535822;1,19188;3,88802;
0,00536822;1,17648;3,68295;
0,00537822;1,15998;3,46334;
0,00538822;1,14246;3,23007;
0,00539822;1,12397;2,98405;
0,00540822;1,1046;2,72625;
0,00541822;1,08442;2,45769;
0,00542822;1,06351;2,17943;
0,00543822;1,04195;1,89257;
0,00544822;1,01983;1,59825;
0,00545822;0,997233;1,29761;
0,00546822;0,97425;0,991855;
0,00547822;0,950971;0,682184;
0,00548822;0,927489;0,369821;
0,00549822;0,903896;0,0559987;
0,00550822;0,880285;-0,258045;
0,00551822;0,856749;-0,57107;
0,00552822;0,833381;-0,881841;
0,00553822;0,810274;-1,18913;
0,00554822;0,787519;-1,49173;
0,00555822;0,765205;-1,78844;
0,00556822;0,74342;-2,07809;
0,00557822;0,722251;-2,35955;
0,00558822;0,701781;-2,63168;
0,00559822;0,682091;-2,89344;
0,00560822;0,663258;-3,14377;
0,00561822;0,645357;-3,3817;
0,00562822;0,628459;-3,60628;
0,00563822;0,61263;-3,81663;
0,00564822;0,597933;-4,01192;
0,00565822;0,584425;-4,19137;
0,00566822;0,57216;-4,35428;
0,00567822;0,561186;-4,50001;
0,00568822;0,551548;-4,62798;
0,00569822;0,543282;-4,73768;
0,00570822;0,536421;-4,82869;
0,00571822;0,530992;-4,90064;
0,00572822;0,527018;-4,95324;
0,00573822;0,524513;-4,9863;
0,00574822;0,523487;-4,99969;
0,00575822;0,523945;-4,99334;
0,00576822;0,525885;-4,96728;
0,00577822;0,529298;-4,92162;
0,00578822;0,534172;-4,85654;
0,00579822;0,540488;-4,77229;
0,00580822;0,54822;-4,66921;
0,00581822;0,557337;-4,54769;
0,00582822;0,567805;-4,40824;
0,00583822;0,579581;-4,25138;
0,00584822;0,592619;-4,07775;
0,00585822;0,606868;-3,88802;
0,00586822;0,622271;-3,68295;
0,00587822;0,638768;-3,46334;
0,00588822;0,656293;-3,23007;
0,00589822;0,674778;-2,98405;
0,00590822;0,694149;-2,72625;
0,00591822;0,71433;-2,45769;
0,00592822;0,735242;-2,17943;
0,00593822;0,756801;-1,89257;
0,00594822;0,778922;-1,59825;
0,00595822;0,80152;-1,29761;
0,00596822;0,824503;-0,991855;
0,00597822;0,847782;-0,682184;
0,00598822;0,871264;-0,369821;
0,00599822;0,894858;-0,0559987;
0,00600822;0,918469;0,258045;
0,00601822;0,942005;0,57107;
0,00602822;0,965373;0,881841;
0,00603822;0,98848;1,18913;
0,00604822;1,01124;1,49173;
0,00605822;1,03355;1,78844;
0,00606822;1,05533;2,07809;
0,00607822;1,0765;2,35955;
0,00608822;1,09697;2,63168;
0,00609822;1,11666;2,89344;
0,00610822;1,1355;3,14377;
0,00611822;1,1534;3,3817;
0,00612822;1,1703;3,60628;
0,00613822;1,18613;3,81663;
0,00614822;1,20082;4,01192;
0,00615822;1,21433;4,19137;
0,00616822;1,2266;4,35428;
0,00617822;1,23757;4,50001;
0,00618822;1,24721;4,62798;
0,00619822;1,25547;4,73768;
0,00620822;1,26234;4,82869;
0,00621822;1,26776;4,90064;
0,00622822;1,27174;4,95324;
0,00623822;1,27424;4,9863;
0,00624822;1,27527;4,99969;
0,00625822;1,27481;4,99334;
0,00626822;1,27287;4,96728;
0,00627822;1,26946;4,92162;
0,00628822;1,26459;4,85654;
0,00629822;1,25827;4,77229;
0,00630822;1,25054;4,66921;
0,00631822;1,24142;4,54769;
0,00632822;1,23095;4,40824;
0,00633822;1,21918;4,25138;
0,00634822;1,20614;4,07775;
0,00635822;1,19189;3,88802;
0,00636822;1,17649;3,68295;
0,00637822;1,15999;3,46334;
0,00638822;1,14247;3,23007;
0,00639822;1,12398;2,98405;
0,00640822;1,10461;2,72625;
0,00641822;1,08443;2,45769;
0,00642822;1,06352;2,17943;
0,00643822;1,04196;1,89257;
0,00644822;1,01984;1,59825;
0,00645822;0,99724;1,29761;
0,00646822;0,974257;0,991855;
0,00647822;0,950978;0,682184;
0,00648822;0,927496;0,369821;
0,00649822;0,903903;0,0559987;
0,00650822;0,880291;-0,258045;
0,00651822;0,856756;-0,57107;
0,00652822;0,833388;-0,881841;
0,00653822;0,810281;-1,18913;
0,00654822;0,787525;-1,49173;
0,00655822;0,765211;-1,78844;
0,00656822;0,743427;-2,07809;
0,00657822;0,722258;-2,35955;
0,00658822;0,701788;-2,63168;
0,00659822;0,682098;-2,89344;
0,00660822;0,663265;-3,14377;
0,00661822;0,645364;-3,3817;
0,00662822;0,628466;-3,60628;
0,00663822;0,612637;-3,81663;
0,00664822;0,597939;-4,01192;
0,00665822;0,584432;-4,19137;
0,00666822;0,572167;-4,35428;
0,00667822;0,561193;-4,50001;
0,00668822;0,551555;-4,62798;
0,00669822;0,543288;-4,73768;
0,00670822;0,536428;-4,82869;
0,00671822;0,530999;-4,90064;
0,00672822;0,527025;-4,95324;
0,00673822;0,52452;-4,9863;
0,00674822;0,523494;-4,99969;
0,00675822;0,523952;-4,99334;
0,00676822;0,525892;-4,96728;
0,00677822;0,529305;-4,92162;
0,00678822;0,534179;-4,85654;
0,00679822;0,540495;-4,77229;
0,00680822;0,548227;-4,66921;
0,00681822;0,557344;-4,54769;
0,00682822;0,567812;-4,40824;
0,00683822;0,579588;-4,25138;
0,00684822;0,592626;-4,07775;
0,00685822;0,606875;-3,88802;
0,00686822;0,622278;-3,68295;
0,00687822;0,638775;-3,46334;
0,00688822;0,6563;-3,23007;
0,00689822;0,674785;-2,98405;
0,00690822;0,694156;-2,72625;
0,00691822;0,714337;-2,45769;
0,00692822;0,735248;-2,17943;
0,00693822;0,756808;-1,89257;
0,00694822;0,778929;-1,59825;
0,00695822;0,801527;-1,29761;
0,00696822;0,82451;-0,991855;
0,00697822;0,847789;-0,682184;
0,00698822;0,871271;-0,369821;
0,00699822;0,894865;-0,0559987;
0,00700822;0,918476;0,258045;
0,00701822;0,942012;0,57107;
0,00702822;0,96538;0,881841;
0,00703822;0,988487;1,18913;
0,00704822;1,01124;1,49173;
0,00705822;1,03356;1,78844;
0,00706822;1,05534;2,07809;
0,00707822;1,07651;2,35955;
0,00708822;1,09698;2,63168;
0,00709822;1,11667;2,89344;
0,00710822;1,1355;3,14377;
0,00711822;1,1534;3,3817;
0,00712822;1,1703;3,60628;
0,00713822;1,18613;3,81663;
0,00714822;1,20083;4,01192;
0,00715822;1,21434;4,19137;
0,00716822;1,2266;4,35428;
0,00717822;1,23758;4,50001;
0,00718822;1,24722;4,62798;
0,00719822;1,25548;4,73768;
0,00720822;1,26234;4,82869;
0,00721822;1,26777;4,90064;
0,00722822;1,27175;4,95324;
0,00723822;1,27425;4,9863;
0,00724822;1,27528;4,99969;
0,00725822;1,27482;4,99334;
0,00726822;1,27288;4,96728;
0,00727822;1,26947;4,92162;
0,00728822;1,26459;4,85654;
0,00729822;1,25828;4,77229;
0,00730822;1,25054;4,66921;
0,00731822;1,24143;4,54769;
0,00732822;1,23096;4,40824;
0,00733822;1,21918;4,25138;
0,00734822;1,20615;4,07775;
0,00735822;1,1919;3,88802;
0,00736822;1,17649;3,68295;
0,00737822;1,16;3,46334;
0,00738822;1,14247;3,23007;
0,00739822;1,12399;2,98405;
0,00740822;1,10462;2,72625;
0,00741822;1,08444;2,45769;
0,00742822;1,06352;2,17943;
0,00743822;1,04197;1,89257;
0,00744822;1,01984;1,59825;
0,00745822;0,997247;1,29761;
0,00746822;0,974264;0,991855;
0,00747822;0,950985;0,682184;
0,00748822;0,927503;0,369821;
0,00749822;0,903909;0,0559987;
0,00750822;0,880298;-0,258045;
0,00751822;0,856762;-0,57107;
0,00752822;0,833395;-0,881841;
0,00753822;0,810288;-1,18913;
0,00754822;0,787532;-1,49173;
0,00755822;0,765218;-1,78844;
0,00756822;0,743434;-2,07809;
0,00757822;0,722265;-2,35955;
0,00758822;0,701795;-2,63168;
0,00759822;0,682105;-2,89344;
0,00760822;0,663272;-3,14377;
0,00761822;0,645371;-3,3817;
0,00762822;0,628473;-3,60628;
0,00763822;0,612644;-3,81663;
0,00764822;0,597946;-4,01192;
0,00765822;0,584438;-4,19137;
0,00766822;0,572174;-4,35428;
0,00767822;0,5612;-4,50001;
0,00768822;0,551561;-4,62798;
0,00769822;0,543295;-4,73768;
0,00770822;0,536434;-4,82869;
0,00771822;0,531006;-4,90064;
0,00772822;0,527032;-4,95324;
0,00773822;0,524527;-4,9863;
0,00774822;0,523501;-4,99969;
0,00775822;0,523959;-4,99334;
0,00776822;0,525899;-4,96728;
0,00777822;0,529312;-4,92162;
0,00778822;0,534186;-4,85654;
0,00779822;0,540502;-4,77229;
0,00780822;0,548233;-4,66921;
0,00781822;0,557351;-4,54769;
0,00782822;0,567818;-4,40824;
0,00783822;0,579595;-4,25138;
0,00784822;0,592633;-4,07775;
0,00785822;0,606882;-3,88802;
0,00786822;0,622285;-3,68295;
0,00787822;0,638782;-3,46334;
0,00788822;0,656307;-3,23007;
0,00789822;0,674792;-2,98405;
0,00790822;0,694163;-2,72625;
0,00791822;0,714344;-2,45769;
0,00792822;0,735255;-2,17943;
0,00793822;0,756814;-1,89257;
0,00794822;0,778936;-1,59825;
0,00795822;0,801533;-1,29761;
0,00796822;0,824517;-0,991855;
0,00797822;0,847796;-0,682184;
0,00798822;0,871278;-0,369821;
0,00799822;0,894872;-0,0559987;
0,00800822;0,918483;0,258045;
0,00801822;0,942019;0,57107;
0,00802822;0,965386;0,881841;
0,00803822;0,988494;1,18913;
0,00804822;1,01125;1,49173;
0,00805822;1,03356;1,78844;
0,00806822;1,05535;2,07809;
0,00807822;1,07652;2,35955;
0,00808822;1,09699;2,63168;
0,00809822;1,11668;2,89344;
0,00810822;1,13551;3,14377;
0,00811822;1,15341;3,3817;
0,00812822;1,17031;3,60628;
0,00813822;1,18614;3,81663;
0,00814822;1,20084;4,01192;
0,00815822;1,21434;4,19137;
0,00816822;1,22661;4,35428;
0,00817822;1,23758;4,50001;
0,00818822;1,24722;4,62798;
0,00819822;1,25549;4,73768;
0,00820822;1,26235;4,82869;
0,00821822;1,26778;4,90064;
0,00822822;1,27175;4,95324;
0,00823822;1,27426;4,9863;
0,00824822;1,27528;4,99969;
0,00825822;1,27483;4,99334;
0,00826822;1,27289;4,96728;
0,00827822;1,26947;4,92162;
0,00828822;1,2646;4,85654;
0,00829822;1,25828;4,77229;
0,00830822;1,25055;4,66921;
0,00831822;1,24143;4,54769;
0,00832822;1,23097;4,40824;
0,00833822;1,21919;4,25138;
0,00834822;1,20615;4,07775;
0,00835822;1,1919;3,88802;
0,00836822;1,1765;3,68295;
0,00837822;1,16;3,46334;
0,00838822;1,14248;3,23007;
0,00839822;1,12399;2,98405;
0,00840822;1,10462;2,72625;
0,00841822;1,08444;2,45769;
0,00842822;1,06353;2,17943;
0,00843822;1,04197;1,89257;
0,00844822;1,01985;1,59825;
0,00845822;0,997254;1,29761;
0,00846822;0,974271;0,991855;
0,00847822;0,950992;0,682184;
0,00848822;0,927509;0,369821;
0,00849822;0,903916;0,0559987;
0,00850822;0,880305;-0,258045;
0,00851822;0,856769;-0,57107;
0,00852822;0,833402;-0,881841;
0,00853822;0,810295;-1,18913;
0,00854822;0,787539;-1,49173;
0,00855822;0,765225;-1,78844;
0,00856822;0,743441;-2,07809;
0,00857822;0,722272;-2,35955;
0,00858822;0,701802;-2,63168;
0,00859822;0,682111;-2,89344;
0,00860822;0,663279;-3,14377;
0,00861822;0,645378;-3,3817;
0,00862822;0,62848;-3,60628;
0,00863822;0,612651;-3,81663;
0,00864822;0,597953;-4,01192;
0,00865822;0,584445;-4,19137;
0,00866822;0,57218;-4,35428;
0,00867822;0,561207;-4,50001;
0,00868822;0,551568;-4,62798;
0,00869822;0,543302;-4,73768;
0,00870822;0,536441;-4,82869;
0,00871822;0,531013;-4,90064;
0,00872822;0,527038;-4,95324;
0,00873822;0,524533;-4,9863;
0,00874822;0,523508;-4,99969;
0,00875822;0,523966;-4,99334;
0,00876822;0,525905;-4,96728;
0,00877822;0,529319;-4,92162;
0,00878822;0,534193;-4,85654;
0,00879822;0,540508;-4,77229;
0,00880822;0,54824;-4,66921;
0,00881822;0,557358;-4,54769;
0,00882822;0,567825;-4,40824;
0,00883822;0,579601;-4,25138;
0,00884822;0,592639;-4,07775;
0,00885822;0,606888;-3,88802;
0,00886822;0,622292;-3,68295;
0,00887822;0,638788;-3,46334;
0,00888822;0,656314;-3,23007;
0,00889822;0,674798;-2,98405;
0,00890822;0,69417;-2,72625;
0,00891822;0,714351;-2,45769;
0,00892822;0,735262;-2,17943;
0,00893822;0,756821;-1,89257;
0,00894822;0,778943;-1,59825;
0,00895822;0,80154;-1,29761;
0,00896822;0,824523;-0,991855;
0,00897822;0,847802;-0,682184;
0,00898822;0,871285;-0,369821;
0,00899822;0,894878;-0,0559987;
0,00900822;0,91849;0,258045;
0,00901822;0,942025;0,57107;
0,00902822;0,965393;0,881841;
0,00903822;0,9885;1,18913;
0,00904822;1,01126;1,49173;
0,00905822;1,03357;1,78844;
0,00906822;1,05535;2,07809;
0,00907822;1,07652;2,35955;
0,00908822;1,09699;2,63168;
0,00909822;1,11668;2,89344;
0,00910822;1,13552;3,14377;
0,00911822;1,15342;3,3817;
0,00912822;1,17032;3,60628;
0,00913822;1,18615;3,81663;
0,00914822;1,20084;4,01192;
0,00915822;1,21435;4,19137;
0,00916822;1,22662;4,35428;
0,00917822;1,23759;4,50001;
0,00918822;1,24723;4,62798;
0,00919822;1,2555;4,73768;
0,00920822;1,26236;4,82869;
0,00921822;1,26778;4,90064;
0,00922822;1,27176;4,95324;
0,00923822;1,27426;4,9863;
0,00924822;1,27529;4,99969;
0,00925822;1,27483;4,99334;
0,00926822;1,27289;4,96728;
0,00927822;1,26948;4,92162;
0,00928822;1,26461;4,85654;
0,00929822;1,25829;4,77229;
0,00930822;1,25056;4,66921;
0,00931822;1,24144;4,54769;
0,00932822;1,23097;4,40824;
0,00933822;1,2192;4,25138;
0,00934822;1,20616;4,07775;
0,00935822;1,19191;3,88802;
0,00936822;1,17651;3,68295;
0,00937822;1,16001;3,46334;
0,00938822;1,14249;3,23007;
0,00939822;1,124;2,98405;
0,00940822;1,10463;2,72625;
0,00941822;1,08445;2,45769;
0,00942822;1,06354;2,17943;
0,00943822;1,04198;1,89257;
0,00944822;1,01986;1,59825;
0,00945822;0,99726;1,29761;
0,00946822;0,974277;0,991855;
0,00947822;0,950998;0,682184;
0,00948822;0,927516;0,369821;
0,00949822;0,903923;0,0559987;
0,00950822;0,880312;-0,258045;
0,00951822;0,856776;-0,57107;
0,00952822;0,833408;-0,881841;
0,00953822;0,810301;-1,18913;
0,00954822;0,787546;-1,49173;
0,00955822;0,765232;-1,78844;
0,00956822;0,743447;-2,07809;
0,00957822;0,722278;-2,35955;
0,00958822;0,701808;-2,63168;
0,00959822;0,682118;-2,89344;
0,00960822;0,663285;-3,14377;
0,00961822;0,645385;-3,3817;
0,00962822;0,628486;-3,60628;
0,00963822;0,612657;-3,81663;
0,00964822;0,59796;-4,01192;
0,00965822;0,584452;-4,19137;
0,00966822;0,572187;-4,35428;
0,00967822;0,561214;-4,50001;
0,00968822;0,551575;-4,62798;
0,00969822;0,543309;-4,73768;
0,00970822;0,536448;-4,82869;
0,00971822;0,53102;-4,90064;
0,00972822;0,527045;-4,95324;
0,00973822;0,52454;-4,9863;
0,00974822;0,523514;-4,99969;
0,00975822;0,523972;-4,99334;
0,00976822;0,525912;-4,96728;
0,00977822;0,529325;-4,92162;
0,00978822;0,5342;-4,85654;
0,00979822;0,540515;-4,77229;
0,00980822;0,548247;-4,66921;
0,00981822;0,557364;-4,54769;
0,00982822;0,567832;-4,40824;
0,00983822;0,579608;-4,25138;
0,00984822;0,592646;-4,07775;
0,00985822;0,606895;-3,88802;
0,00986822;0,622298;-3,68295;
0,00987822;0,638795;-3,46334;
0,00988822;0,65632;-3,23007;
0,00989822;0,674805;-2,98405;
0,00990822;0,694176;-2,72625;
0,00991822;0,714357;-2,45769;
0,00992822;0,735269;-2,17943;
0,00993822;0,756828;-1,89257;
0,00994822;0,77895;-1,59825;
0,00995822;0,801547;-1,29761;
0,00996822;0,82453;-0,991855;
0,00997822;0,847809;-0,682184;
0,00998822;0,871291;-0,369821;
0,00999822;0,894885;-0,0559987;
0,0100082;0,918496;0,258045;
0,0100182;0,942032;0,57107;
0,0100282;0,9654;0,881841;
0,0100382;0,988507;1,18913;
0,0100482;1,01126;1,49173;
0,0100582;1,03358;1,78844;
0,0100682;1,05536;2,07809;
0,0100782;1,07653;2,35955;
0,0100882;1,097;2,63168;
0,0100982;1,11669;2,89344;
0,0101082;1,13552;3,14377;
0,0101182;1,15342;3,3817;
0,0101282;1,17032;3,60628;
0,0101382;1,18615;3,81663;
0,0101482;1,20085;4,01192;
0,0101582;1,21436;4,19137;
0,0101682;1,22662;4,35428;
0,0101782;1,2376;4,50001;
0,0101882;1,24724;4,62798;
0,0101982;1,2555;4,73768;
0,0102082;1,26236;4,82869;
0,0102182;1,26779;4,90064;
0,0102282;1,27177;4,95324;
0,0102382;1,27427;4,9863;
0,0102482;1,2753;4,99969;
0,0102582;1,27484;4,99334;
0,0102682;1,2729;4,96728;
0,0102782;1,26949;4,92162;
0,0102882;1,26461;4,85654;
0,0102982;1,2583;4,77229;
0,0103082;1,25057;4,66921;
0,0103182;1,24145;4,54769;
0,0103282;1,23098;4,40824;
0,0103382;1,2192;4,25138;
0,0103482;1,20617;4,07775;
0,0103582;1,19192;3,88802;
0,0103682;1,17651;3,68295;
0,0103782;1,16002;3,46334;
0,0103882;1,14249;3,23007;
0,0103982;1,12401;2,98405;
0,0104082;1,10464;2,72625;
0,0104182;1,08446;2,45769;
0,0104282;1,06354;2,17943;
0,0104382;1,04199;1,89257;
0,0104482;1,01986;1,59825;
0,0104582;0,997267;1,29761;
0,0104682;0,974284;0,991855;
0,0104782;0,951005;0,682184;
0,0104882;0,927523;0,369821;
0,0104982;0,903929;0,0559987;
0,0105082;0,880318;-0,258045;
0,0105182;0,856782;-0,57107;
0,0105282;0,833415;-0,881841;
0,0105382;0,810308;-1,18913;
0,0105482;0,787552;-1,49173;
0,0105582;0,765238;-1,78844;
0,0105682;0,743454;-2,07809;
0,0105782;0,722285;-2,35955;
0,0105882;0,701815;-2,63168;
0,0105982;0,682125;-2,89344;
0,0106082;0,663292;-3,14377;
0,0106182;0,645391;-3,3817;
0,0106282;0,628493;-3,60628;
0,0106382;0,612664;-3,81663;
0,0106482;0,597966;-4,01192;
0,0106582;0,584458;-4,19137;
0,0106682;0,572194;-4,35428;
0,0106782;0,56122;-4,50001;
0,0106882;0,551581;-4,62798;
0,0106982;0,543315;-4,73768;
0,0107082;0,536454;-4,82869;
0,0107182;0,531026;-4,90064;
0,0107282;0,527052;-4,95324;
0,0107382;0,524547;-4,9863;
0,0107482;0,523521;-4,99969;
0,0107582;0,523979;-4,99334;
0,0107682;0,525918;-4,96728;
0,0107782;0,529332;-4,92162;
0,0107882;0,534206;-4,85654;
0,0107982;0,540522;-4,77229;
0,0108082;0,548253;-4,66921;
0,0108182;0,557371;-4,54769;
0,0108282;0,567838;-4,40824;
0,0108382;0,579615;-4,25138;
0,0108482;0,592653;-4,07775;
0,0108582;0,606902;-3,88802;
0,0108682;0,622305;-3,68295;
0,0108782;0,638802;-3,46334;
0,0108882;0,656327;-3,23007;
0,0108982;0,674812;-2,98405;
0,0109082;0,694183;-2,72625;
0,0109182;0,714364;-2,45769;
0,0109282;0,735275;-2,17943;
0,0109382;0,756834;-1,89257;
0,0109482;0,778956;-1,59825;
0,0109582;0,801553;-1,29761;
0,0109682;0,824537;-0,991855;
0,0109782;0,847816;-0,682184;
0,0109882;0,871298;-0,369821;
0,0109982;0,894891;-0,0559987;
0,0110082;0,918503;0,258045;
0,0110182;0,942039;0,57107;
0,0110282;0,965406;0,881841;
0,0110382;0,988514;1,18913;
0,0110482;1,01127;1,49173;
0,0110582;1,03358;1,78844;
0,0110682;1,05537;2,07809;
0,0110782;1,07654;2,35955;
0,0110882;1,09701;2,63168;
0,0110982;1,1167;2,89344;
0,0111082;1,13553;3,14377;
0,0111182;1,15343;3,3817;
0,0111282;1,17033;3,60628;
0,0111382;1,18616;3,81663;
0,0111482;1,20086;4,01192;
0,0111582;1,21436;4,19137;
0,0111682;1,22663;4,35428;
0,0111782;1,2376;4,50001;
0,0111882;1,24724;4,62798;
0,0111982;1,25551;4,73768;
0,0112082;1,26237;4,82869;
0,0112182;1,2678;4,90064;
0,0112282;1,27177;4,95324;
0,0112382;1,27428;4,9863;
0,0112482;1,2753;4,99969;
0,0112582;1,27485;4,99334;
0,0112682;1,27291;4,96728;
0,0112782;1,26949;4,92162;
0,0112882;1,26462;4,85654;
0,0112982;1,2583;4,77229;
0,0113082;1,25057;4,66921;
0,0113182;1,24145;4,54769;
0,0113282;1,23099;4,40824;
0,0113382;1,21921;4,25138;
0,0113482;1,20617;4,07775;
0,0113582;1,19192;3,88802;
0,0113682;1,17652;3,68295;
0,0113782;1,16002;3,46334;
0,0113882;1,1425;3,23007;
